filenames,rsid,round,samples,zi,zf
D:\Ru\dab_images\Round1\Sample2\SN.ome_x23_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x23_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x23_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y18.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y19.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y20.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y21.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y22.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x24_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y18.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y19.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y20.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y21.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y22.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x25_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y18.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y19.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y20.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y21.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y22.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x26_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y19.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y20.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y21.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y22.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x27_y29.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y20.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y21.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y22.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y29.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x28_y30.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y21.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y22.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y29.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x29_y30.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x2_y10.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x2_y11.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x2_y12.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x2_y13.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x2_y14.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x2_y8.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x2_y9.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y21.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y22.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y29.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x30_y30.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y22.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y29.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x31_y30.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x32_y23.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x32_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x32_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x32_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x32_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x32_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x32_y29.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x32_y30.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x33_y24.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x33_y25.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x33_y26.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x33_y27.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x33_y28.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x33_y29.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x33_y30.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x3_y10.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x3_y11.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x3_y12.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x3_y13.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x3_y14.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x3_y8.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x3_y9.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x4_y10.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x4_y11.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x4_y12.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x4_y13.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x4_y14.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x4_y15.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x4_y8.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x4_y9.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x5_y10.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x5_y11.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x5_y12.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x5_y13.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x5_y15.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x5_y7.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x5_y8.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x5_y9.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y10.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y11.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y12.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y13.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y14.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y15.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y16.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y7.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y8.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x6_y9.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y10.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y11.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y12.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y13.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y14.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y15.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y16.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y17.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y7.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y8.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x7_y9.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y10.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y11.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y12.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y13.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y14.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y15.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y16.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y17.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y6.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y7.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y8.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x8_y9.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y10.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y15.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y16.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y17.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y18.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y5.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y6.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y7.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y8.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample2\SN.ome_x9_y9.tif,1.02,Round1,Sample2,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x10_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x11_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x12_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x13_y7.tif,1.03,Round1,Sample3,1,1
