filenames,rsid,zi,zf,Name of person
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample6\Sample6_3\Sample6_3_MMStack_Pos-2-0.ome.tif,5.06,1,12,Angèle
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample6\Sample6_3\Sample6_3_MMStack_Pos-2-1.ome.tif,5.06,1,11,Angèle
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample6\Sample6_3\Sample6_3_MMStack_Pos-2-2.ome.tif,5.06,1,9,Angèle
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7\Sample7_MMStack_Pos-0-0.ome.tif,5.07,3,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7\Sample7_MMStack_Pos-0-1.ome.tif,5.07,5,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7\Sample7_MMStack_Pos-0-2.ome.tif,5.07,4,6,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7\Sample7_MMStack_Pos-1-0.ome.tif,5.07,3,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7\Sample7_MMStack_Pos-1-1.ome.tif,5.07,2,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7\Sample7_MMStack_Pos-2-1.ome.tif,5.07,4,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7\Sample7_MMStack_Pos-2-2.ome.tif,5.07,4,6,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_2\Sample7_2_MMStack_Pos-0-0.ome.tif,5.07,4,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_2\Sample7_2_MMStack_Pos-0-1.ome.tif,5.07,1,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_2\Sample7_2_MMStack_Pos-0-2.ome.tif,5.07,8,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_2\Sample7_2_MMStack_Pos-1-0.ome.tif,5.07,4,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_2\Sample7_2_MMStack_Pos-1-1.ome.tif,5.07,3,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_2\Sample7_2_MMStack_Pos-2-0.ome.tif,5.07,6,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_2\Sample7_2_MMStack_Pos-2-1.ome.tif,5.07,5,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_3\Sample7_3_MMStack_Pos-0-0.ome.tif,5.07,3,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_3\Sample7_3_MMStack_Pos-0-1.ome.tif,5.07,3,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_3\Sample7_3_MMStack_Pos-0-2.ome.tif,5.07,2,6,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_3\Sample7_3_MMStack_Pos-1-0.ome.tif,5.07,5,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_3\Sample7_3_MMStack_Pos-1-1.ome.tif,5.07,4,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_3\Sample7_3_MMStack_Pos-1-2.ome.tif,5.07,4,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_3\Sample7_3_MMStack_Pos-2-0.ome.tif,5.07,4,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample7\Sample7_3\Sample7_3_MMStack_Pos-2-1.ome.tif,5.07,5,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-0-0.ome.tif,5.08,1,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-0-1.ome.tif,5.08,1,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-0-2.ome.tif,5.08,4,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-1-0.ome.tif,5.08,1,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-1-1.ome.tif,5.08,1,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-1-2.ome.tif,5.08,1,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-2-0.ome.tif,5.08,1,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-2-1.ome.tif,5.08,1,6,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8\Sample8_MMStack_Pos-2-2.ome.tif,5.08,1,6,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-0-0.ome.tif,5.08,3,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-0-1.ome.tif,5.08,1,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-0-2.ome.tif,5.08,1,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-1-0.ome.tif,5.08,4,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-1-1.ome.tif,5.08,5,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-1-2.ome.tif,5.08,5,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-2-0.ome.tif,5.08,5,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-2-1.ome.tif,5.08,5,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_2\Sample8_2_MMStack_Pos-2-2.ome.tif,5.08,5,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_3\Sample8_3_MMStack_Pos-0-0.ome.tif,5.08,4,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_3\Sample8_3_MMStack_Pos-0-1.ome.tif,5.08,3,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_3\Sample8_3_MMStack_Pos-0-2.ome.tif,5.08,4,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_3\Sample8_3_MMStack_Pos-1-1.ome.tif,5.08,3,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_3\Sample8_3_MMStack_Pos-1-2.ome.tif,5.08,3,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_3\Sample8_3_MMStack_Pos-2-0.ome.tif,5.08,4,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_3\Sample8_3_MMStack_Pos-2-1.ome.tif,5.08,5,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample8\Sample8_3\Sample8_3_MMStack_Pos-2-2.ome.tif,5.08,5,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-0-0.ome.tif,5.09,3,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-0-1.ome.tif,5.09,1,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-0-2.ome.tif,5.09,1,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-1-0.ome.tif,5.09,1,4,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-1-1.ome.tif,5.09,1,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-1-2.ome.tif,5.09,1,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-2-0.ome.tif,5.09,1,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-2-1.ome.tif,5.09,1,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9\Sample9_MMStack_Pos-2-2.ome.tif,5.09,1,7,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-0-0.ome.tif,5.09,2,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-0-1.ome.tif,5.09,1,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-0-2.ome.tif,5.09,1,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-1-0.ome.tif,5.09,2,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-1-1.ome.tif,5.09,3,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-1-2.ome.tif,5.09,1,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-2-0.ome.tif,5.09,2,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-2-1.ome.tif,5.09,1,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_2\Sample9_2_MMStack_Pos-2-2.ome.tif,5.09,2,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-0-0.ome.tif,5.09,2,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-0-1.ome.tif,5.09,2,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-0-2.ome.tif,5.09,2,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-1-0.ome.tif,5.09,2,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-1-1.ome.tif,5.09,1,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-1-2.ome.tif,5.09,2,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-2-0.ome.tif,5.09,2,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-2-1.ome.tif,5.09,1,9,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round5\Sample9\Sample9_3\Sample9_3_MMStack_Pos-2-2.ome.tif,5.09,2,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10\Sample10_MMStack_Pos-0-1.ome.tif,6.1,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10\Sample10_MMStack_Pos-0-2.ome.tif,6.1,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10\Sample10_MMStack_Pos-1-0.ome.tif,6.1,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10\Sample10_MMStack_Pos-1-2.ome.tif,6.1,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10\Sample10_MMStack_Pos-2-1.ome.tif,6.1,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10\Sample10_MMStack_Pos-2-2.ome.tif,6.1,2,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_2\Sample10_2_MMStack_Pos-0-0.ome.tif,6.1,2,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_3\Sample10_3_MMStack_Pos-0-0.ome.tif,6.1,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_4\Sample10_4_MMStack_Pos-0-0.ome.tif,6.1,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_4\Sample10_4_MMStack_Pos-0-1.ome.tif,6.1,2,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_4\Sample10_4_MMStack_Pos-0-2.ome.tif,6.1,4,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_4\Sample10_4_MMStack_Pos-1-0.ome.tif,6.1,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_4\Sample10_4_MMStack_Pos-1-1.ome.tif,6.1,2,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_4\Sample10_4_MMStack_Pos-1-2.ome.tif,6.1,6,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_4\Sample10_4_MMStack_Pos-2-0.ome.tif,6.1,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_4\Sample10_4_MMStack_Pos-2-2.ome.tif,6.1,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-0-0.ome.tif,6.1,2,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-0-1.ome.tif,6.1,3,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-0-2.ome.tif,6.1,2,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-1-0.ome.tif,6.1,2,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-1-1.ome.tif,6.1,2,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-1-2.ome.tif,6.1,2,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-2-0.ome.tif,6.1,3,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-2-1.ome.tif,6.1,2,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample10\Sample10_5\Sample10_5_MMStack_Pos-2-2.ome.tif,6.1,3,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-0-0.ome.tif,6.11,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-0-1.ome.tif,6.11,4,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-0-2.ome.tif,6.11,6,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-1-0.ome.tif,6.11,1,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-1-1.ome.tif,6.11,7,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-1-2.ome.tif,6.11,2,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-2-0.ome.tif,6.11,3,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-2-1.ome.tif,6.11,6,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11\Sample11_MMStack_Pos-2-2.ome.tif,6.11,2,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-0-0.ome.tif,6.11,6,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-0-1.ome.tif,6.11,4,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-0-2.ome.tif,6.11,4,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-1-0.ome.tif,6.11,4,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-1-1.ome.tif,6.11,5,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-1-2.ome.tif,6.11,4,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-2-0.ome.tif,6.11,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-2-1.ome.tif,6.11,1,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_2\Sample11_2_MMStack_Pos-2-2.ome.tif,6.11,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-0-0.ome.tif,6.11,7,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-0-1.ome.tif,6.11,5,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-0-2.ome.tif,6.11,2,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-1-0.ome.tif,6.11,4,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-1-1.ome.tif,6.11,4,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-1-2.ome.tif,6.11,2,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-2-0.ome.tif,6.11,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-2-1.ome.tif,6.11,2,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample11_low561power\Sample11_3\Sample11_3_MMStack_Pos-2-2.ome.tif,6.11,2,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12\Sample12_MMStack_Pos-0-0.ome.tif,6.12,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12\Sample12_MMStack_Pos-0-1.ome.tif,6.12,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12\Sample12_MMStack_Pos-0-2.ome.tif,6.12,16,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-0-0.ome.tif,6.12,3,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-0-1.ome.tif,6.12,2,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-0-2.ome.tif,6.12,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-1-0.ome.tif,6.12,1,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-1-1.ome.tif,6.12,1,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-1-2.ome.tif,6.12,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-2-0.ome.tif,6.12,1,10,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-2-1.ome.tif,6.12,2,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_2\Sample12_2_MMStack_Pos-2-2.ome.tif,6.12,1,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-0-0.ome.tif,6.12,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-0-1.ome.tif,6.12,2,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-0-2.ome.tif,6.12,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-1-0.ome.tif,6.12,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-1-1.ome.tif,6.12,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-1-2.ome.tif,6.12,2,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-2-0.ome.tif,6.12,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-2-1.ome.tif,6.12,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample12\Sample12_3\Sample12_3_MMStack_Pos-2-2.ome.tif,6.12,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample13\Sample13\Sample13_MMStack_Pos-0-0.ome.tif,6.13,1,10,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample13\Sample13_2\Sample13_2_MMStack_Pos-0-0.ome.tif,6.13,1,15,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample13\Sample13_3\Sample13_3_MMStack_Pos-0-0.ome.tif,6.13,1,11,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample14\Sample14\Sample14_MMStack_Pos-0-0.ome.tif,6.14,1,12,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample14\Sample14_2\Sample14_2_MMStack_Pos-0-0.ome.tif,6.14,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample14\Sample14_3\Sample14_3_MMStack_Pos-0-0.ome.tif,6.14,1,14,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample15\Sample15\Sample15_MMStack_Pos-0-0.ome.tif,6.15,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample15\Sample15_2\Sample15_2_MMStack_Pos-0-0.ome.tif,6.15,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample15\Sample15_3\Sample15_3_MMStack_Pos-0-0.ome.tif,6.15,1,13,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample16\Sample16\Sample16_MMStack_Pos-0-0.ome.tif,6.16,1,9,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample16\Sample16_2\Sample16_2_MMStack_Pos-0-0.ome.tif,6.16,1,14,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample16\Sample16_3\Sample16_3_MMStack_Pos-0-0.ome.tif,6.16,1,12,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample1\Sample1_3\Sample1_3_MMStack_Pos-0-0.ome.tif,6.01,2,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample1\Sample1_3\Sample1_3_MMStack_Pos-0-1.ome.tif,6.01,2,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample1\Sample1_3\Sample1_3_MMStack_Pos-0-2.ome.tif,6.01,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample1\Sample1_3\Sample1_3_MMStack_Pos-1-0.ome.tif,6.01,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample1\Sample1_3\Sample1_3_MMStack_Pos-1-1.ome.tif,6.01,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week3 Round6\Sample1\Sample1_3\Sample1_3_MMStack_Pos-1-2.ome.tif,6.01,1,17,Jonathan
